v15.04    Планета: Уран  (INPOP13C)
          Спутник: U1 Ариэль  (Emelyanov,Nikonchuk(2013),DOI:10.1093/mnras/stt1851..)
                            - эфемериды на инт. 1787/02/12.0-2032/01/09.0
   Обсерватория N:  84 - Pulkovo
    Шкала времени: UTC
Средний экватор и равноденствие эпохи J2000.  ICRF. 
Координаты астрометрические 
Год  Месяц День       alpha (h)          delta (º)
2015  1 21.000000     0.7985532666       4.439070962  
2015  1 26.000000     0.8068925956       4.494631572  
2015  1 31.000000     0.8163859102       4.557290997  
2015  2  5.000000     0.8269691651       4.626635346  
2015  2 10.000000     0.8385795129       4.702235376  
2015  2 15.000000     0.8511530436       4.783648403  
2015  2 20.000000     0.8646201237       4.870410170  
2015  2 25.000000     0.8788992994       4.961979403  
2015  3  2.000000     0.8939009547       5.057789313  
2015  3  7.000000     0.9095394110       5.157278472  
2015  3 12.000000     0.9257325894       5.259911252  
2015  3 17.000000     0.9423987284       5.365145730  
2015  3 22.000000     0.9594503487       5.472422309  
2015  3 27.000000     0.9767906938       5.581134668  
2015  4  1.000000     0.9943245034       5.690686977  
2015  4  6.000000     1.0119636761       5.800529620  
2015  4 11.000000     1.0296247801       5.910126602  
2015  4 16.000000     1.0472234430       6.018955774  
2015  4 21.000000     1.0646687064       6.126459312  
2015  4 26.000000     1.0818661414       6.232076440  
2015  5  1.000000     1.0987286368       6.335285971  
2015  5  6.000000     1.1151774758       6.435608210  
2015  5 11.000000     1.1311369613       6.532591665  
2015  5 16.000000     1.1465288236       6.625772163  
2015  5 21.000000     1.1612692908       6.714674479  
2015  5 26.000000     1.1752784180       6.798844398  
2015  5 31.000000     1.1884871351       6.877883088  
2015  6  5.000000     1.2008335207       6.951439452  
2015  6 10.000000     1.2122582635       7.019172386  
2015  6 15.000000     1.2226974288       7.080737340  
2015  6 20.000000     1.2320881197       7.135792950  
2015  6 25.000000     1.2403780362       7.184057700  
2015  6 30.000000     1.2475269709       7.225313824  
2015  7  5.000000     1.2535025063       7.259385447  
2015  7 10.000000     1.2582726054       7.286110380  
2015  7 15.000000     1.2618046551       7.305328056  
2015  7 20.000000     1.2640753697       7.316936198  
2015  7 25.000000     1.2650778351       7.320901243  
2015  7 30.000000     1.2648174586       7.317276390  
2015  8  4.000000     1.2633074112       7.306145244  
2015  8  9.000000     1.2605612301       7.287613446  
2015  8 14.000000     1.2565989953       7.261831285  
2015  8 19.000000     1.2514587288       7.229026330  
2015  8 24.000000     1.2451948044       7.189530918  
2015  8 29.000000     1.2378737212       7.143739223  
2015  9  3.000000     1.2295663157       7.092084808  
2015  9  8.000000     1.2203448416       7.035017926  
2015  9 13.000000     1.2102956224       6.973068803  
2015  9 18.000000     1.1995221201       6.906853018  
2015  9 23.000000     1.1881400678       6.837065165  
2015  9 28.000000     1.1762700260       6.764434580  
2015 10  3.000000     1.1640298899       6.689683044  
2015 10  8.000000     1.1515394429       6.613558332  
2015 10 13.000000     1.1389310473       6.536862513  
2015 10 18.000000     1.1263452868       6.460447084  
2015 10 23.000000     1.1139228746       6.385171644  
2015 10 28.000000     1.1017977894       6.311856905  
2015 11  2.000000     1.0900922222       6.241274948  
2015 11  7.000000     1.0789293616       6.174186582  
2015 11 12.000000     1.0684349671       6.111359438  
2015 11 17.000000     1.0587297987       6.053532006  
2015 11 22.000000     1.0499228338       6.001370934  
2015 11 27.000000     1.0421044473       5.955445337  
2015 12  2.000000     1.0353526647       5.916239682  
2015 12  7.000000     1.0297427023       5.884214284  
2015 12 12.000000     1.0253438479       5.859775170  
2015 12 17.000000     1.0222119130       5.843255453  
2015 12 22.000000     1.0203838543       5.834871809  
2015 12 27.000000     1.0198778982       5.834732730 
